Ticker;Name;Sector;Price;Dividend Yield;1-Year Dividend Growth;5-Year Dividend Growth (Annualized);Dividends Per Share (TTM);Market Cap ($M);Trailing P/E Ratio;Payout Ratio;Beta;52-Week High;52-Week Low
NTCT;Netscout Systems Inc;Technology;19,93;0;N/A;N/A;0;1415,728606;N/A;0;0,691050855;31,66;19,74
NTGR;Netgear Inc;Technology;13,48;0;N/A;N/A;0;399,121973;N/A;0;0,761704203;19,47;10,4
NTLA;Intellia Therapeutics Inc;Healthcare;26,45;0;N/A;N/A;0;2368,726867;N/A;0;2,06387515;47,48;22,67
NTST;Netstreit Corp;N/A;16,92;0,048463357;N/A;N/A;0,794962538;1162,424693;151,3376765;6,309226491;0,907185469;19,51;13,31
NUS;Nu Skin Enterprises, Inc.;Consumer Defensive;17,39;0,089706728;0,012987013;0,010584369;1,51664668;859,227171;14,68061732;1,296279214;1,065694907;42,88;15,78
NUTX;Nutex Health Inc;N/A;0,1128;0;N/A;N/A;0;75,664164;0;N/A;1,054058775;1,79;0,1082
NUVA;Nuvasive Inc;Healthcare;39,75;0;N/A;N/A;0;0;0;0;;;
NUVB;Nuvation Bio Inc;N/A;1,66;0;N/A;N/A;0;363,447128;0;N/A;1,638834783;2,21;0,95
NUVL;Nuvalent Inc;N/A;80,5;0;N/A;N/A;0;4604,184701;0;N/A;1,449953272;84,61;23,1
NVEE;NV5 Global Inc;Industrials;104,52;0;N/A;N/A;0;1661,443335;38,93156189;0;1,13156965;130,47;89,3
NVRO;Nevro Corp;Healthcare;16,53;0;N/A;N/A;0;598,476832;N/A;0;1,316934245;40,56;13,98
NVTA;Invitae Corp;Healthcare;0,0295;0;N/A;N/A;0;8,451539;N/A;0;;0,0725;0,015
NWBI;Northwest Bancshares Inc;Financial Services;11,59;0,069025022;0;0,021295688;0,769188474;1473,140668;10,50907181;0,699262249;1,318673293;12,86;9,07
NWE;NorthWestern Energy Group Inc;Utilities;46,59;0,054947414;0,015873016;0,021650674;0,639999986;2853,275868;0;N/A;0,921334945;53,73;44,88
NWLI;National Western Life Group Inc;Financial Services;483,52;0,00074454;N/A;N/A;0,360000014;1661,38439;14,10056008;0,010727056;0,888982735;488,17;224,68
NWN;Northwest Natural Holding Co;Utilities;35,14;0,055492316;0,005154639;0,005208615;1,908919189;1292,388443;13,30110373;0,704398225;0,578197028;47,18;34,95
NWPX;Northwest Pipe Co.;Industrials;28,59;0;N/A;N/A;0;286,305864;12,13726159;0;0,90109887;40,6;25,58
NX;Quanex Building Products Corp;Industrials;32,35;0,009851038;0;0;0,318681093;1070,901234;12,98046367;0,127472437;1,61352771;34,94;18,55
NXGN;NextGen Healthcare Inc;Healthcare;23,94;0;N/A;N/A;0;0;0;0;;;
NXRT;NexPoint Residential Trust Inc;Real Estate;29,61;0,062478892;0,101;0,109534429;1,691952991;760,216408;25,59651205;1,47126347;1,510489999;48,62;25,86
NXT;Nextracker Inc;N/A;57,64;0;N/A;N/A;0;7870,305262;0;N/A;1,715526642;59,07;28,24
NYMT;New York Mortgage Trust Inc;Real Estate;7,18;0,111420613;N/A;N/A;1,112815434;651,105577;N/A;N/A;1,593770139;9,84;6,77
OABI;OmniAb Inc;N/A;5,28;0;N/A;N/A;0;613,737622;N/A;0;1,023419311;6,72;3,14
OB;Outbrain Inc;N/A;4,14;0;N/A;N/A;0;207,643414;N/A;0;1,340438845;5,95;3,34
OBK;Origin Bancorp Inc;N/A;29,21;0,010245709;N/A;N/A;0,29927716;902,785174;9,041142223;0,092655468;1,280102513;39,6;25,51
OCFC;OceanFirst Financial Corp.;Financial Services;15,05;0,05164041;0;0,033037804;0,777188172;894,317188;7,120189712;0,364877076;1,820572664;22,93;11,51
OCGN;Ocugen Inc;Healthcare;0,61;0;N/A;N/A;0;156,466485;0;N/A;1,94358179;1,1;0,345
OCTO;Eightco Holdings Inc;N/A;0,6525;0;N/A;N/A;0;3,107632;0;N/A;-15,91081188;4,46;0,0551
OCUL;Ocular Therapeutix Inc;Healthcare;5,62;0;N/A;N/A;0;446,332678;N/A;0;1,444413639;7,96;2
ODP;ODP Corporation (The);Consumer Cyclical;52,3;0;N/A;N/A;0;1954,873532;10,1288784;0;1,141467377;58,98;39,36
OEC;Orion S.A;Basic Materials;23,15;0,003572071;N/A;N/A;0,082693432;1343,721841;0;N/A;1,339266844;28,48;19,3
OFG;OFG Bancorp;Financial Services;35,67;0,02441987;0,1;0,25737531;0,871056773;1678,55194;9,24099019;0,228623825;1,268809565;39,04;21,86
OFIX;Orthofix Medical Inc;Healthcare;13,53;0;N/A;N/A;0;496,551;N/A;0;1,738951253;21,75;9,57
OFLX;Omega Flex Inc;Industrials;67,85;0,019086185;0,03125;0,033406483;1,294997641;684,899748;31,05417129;0,594035615;1,005114605;124,91;62,92
OGS;ONE Gas Inc;Utilities;59,16;0,044624746;0,048387097;0,053873952;2,56242343;3280,661598;14,41852582;0,624981324;0,626821681;82,25;55,5
OI;O-I Glass Inc;Consumer Cyclical;16,25;0;N/A;N/A;0;2514,318349;0;N/A;1,483788946;23,57;13,56
OII;Oceaneering International, Inc.;Energy;20,7;0;N/A;N/A;0;2085,01696;27,43371174;0;1,217110738;27,46;14,99
OIS;Oil States International, Inc.;Energy;5,88;0;N/A;N/A;0;375,668355;38,60531856;0;1,119728711;10,47;5,72
OLO;Olo Inc;;5,59;0;N/A;N/A;0;610,914308;N/A;0;1,736519548;9,12;4,25
OLP;One Liberty Properties, Inc.;Real Estate;19,99;0,090045023;0;0;1,742698725;421,103163;18,84214789;1,59880617;0,976954166;22,93;17,2
OM;Outset Medical Inc;N/A;3,16;0;N/A;N/A;0;158,646441;N/A;0;2,136567616;27,59;2,74
OMCL;Omnicell, Inc.;Healthcare;28,6;0;N/A;N/A;0;1300,424154;N/A;0;1,127036745;77,14;26,66
OMI;Owens & Minor, Inc.;Healthcare;21,09;0;N/A;N/A;0;1613,406997;N/A;0;2,151918163;23,66;11,79
OMIC;Singular Genomics Systems Inc;N/A;0,471;0;N/A;N/A;0;34,564104;N/A;0;1,160031631;2,52;0,3101
ONB;Old National Bancorp;Financial Services;15,6;0,035290252;0;0,014931979;0,550527928;4564,8876;7,198866446;0,253699506;1,341975407;17,64;11,2
ONDS;Ondas Holdings Inc;Technology;1,4;0;N/A;N/A;0;86,723578;N/A;0;3,230075027;2,47;0,3146
ONEW;Onewater Marine Inc;Consumer Cyclical;26,07;0;N/A;N/A;0;379,838232;N/A;0;1,321923275;39,15;21,78
ONL;Orion Office REIT Inc;N/A;4,67;0,083452043;N/A;N/A;0,389721043;260,492852;N/A;N/A;1,695791179;8,67;4,34
ONTF;ON24 Inc;N/A;7,54;0;N/A;N/A;0;312,919651;N/A;0;1,282412878;9,13;5,73
ONTO;Onto Innovation Inc.;Technology;168,39;0;N/A;N/A;0;8264,748411;52,62025933;0;1,696857343;181,66;76,01
OOMA;Ooma Inc;Communication Services;9,77;0;N/A;N/A;0;252,066;139,0325427;0;0,881913815;15,66;9,44
OPAD;Offerpad Solutions Inc;N/A;9,07;0;N/A;N/A;0;247,002566;N/A;0;2,637469484;15,2;6
OPCH;Option Care Health Inc.;Healthcare;32,25;0;N/A;N/A;0;5712,459883;22,1893082;0;1,07879208;35,74;24,23
OPFI;OppFi Inc;N/A;3,48;0;N/A;N/A;0;61,686309;8,01433149;0;1,163486616;5,34;1,7
OPI;Office Properties Income Trust;Real Estate;3,87;0,258397933;-0,981818182;-0,551329555;0,691853032;188,685279;N/A;N/A;2,120302938;14,16;3,34
OPK;Opko Health Inc;Healthcare;1;0;N/A;N/A;0;773,056533;N/A;0;1,446277385;2,24;0,8516
OPRT;Oportun Financial Corp;Financial Services;3,38;0;N/A;N/A;0;115,697981;N/A;0;1,158137457;7,73;2,13
OPRX;OptimizeRx Corp;Healthcare;14,78;0;N/A;N/A;0;268,293625;N/A;0;1,630807962;18,65;6,92
OPY;Oppenheimer Holdings Inc;Financial Services;37,67;0,015833912;0;0,045639553;0,596463453;387,075222;9,329136971;0,169449845;0,89819363;47,18;32,57
ORA;Ormat Technologies Inc;Utilities;64,33;0,007442917;0;0,017554577;0,478802833;3882,578095;36,38302467;0,26307848;0,984481907;92,63;58,62
ORC;Orchid Island Capital Inc;Real Estate;7,9;0,182278481;-0,25;0,216728684;1,604779536;413,425217;N/A;N/A;1,532065911;10,06;5,62
ORGN;Origin Materials Inc;N/A;0,4895;0;N/A;N/A;0;70,624672;0;N/A;1,788864764;5,19;0,4801
ORGO;Organogenesis Holdings Inc;Healthcare;3,53;0;N/A;N/A;0;466,105309;38,84210908;0;2,036836341;4,71;1,8
ORRF;Orrstown Financial Services, Inc.;Financial Services;25,97;0,030069969;N/A;N/A;0,780917108;275,647424;7,32209063;0,21813327;0,931745498;29,35;14,77
OSBC;Old Second Bancorporation Inc.;Financial Services;13,2;0,015010113;0;0,379729661;0,198133496;590,012504;6,075150119;0,092585746;1,287228017;16,94;10,61
OSCR;Oscar Health Inc;N/A;16,82;0;N/A;N/A;0;3209,50973;N/A;0;1,758191837;17,99;3,23
OSIS;OSI Systems, Inc.;Technology;131,93;0;N/A;N/A;0;2248,911367;19,79309605;0;0,829212111;139,9;89,72
OSPN;OneSpan Inc;Technology;9,53;0;N/A;N/A;0;380,126312;N/A;0;1,450686695;19,25;7,64
OSTK;Beyond Inc;Consumer Cyclical;16,78;0;N/A;N/A;0;1027,969225;0;0;;;
OSUR;Orasure Technologies Inc.;Healthcare;6,98;0;N/A;N/A;0;512,920219;10,43708731;0;0,906919787;8,45;4,38
OSW;OneSpaWorld Holdings Limited;Consumer Cyclical;14,48;0;N/A;N/A;0;1446,708876;0;N/A;0,788650394;14,95;9,82
OTLK;Outlook Therapeutics Inc;Healthcare;0,4;0;N/A;N/A;0;104,103007;N/A;0;0,736496507;2,03;0,2002
OTTR;Otter Tail Corporation;Utilities;89,18;0,020968827;0,068571429;0,059601865;1,298492638;3719,744263;13,35975873;0,195851077;0,752003084;99,49;58,62
OUST;Ouster Inc;N/A;5,29;0;N/A;N/A;0;215,262214;N/A;0;2,933037424;15,9;3,21
OUT;Outfront Media Inc;Real Estate;12,75;0,0908113;N/A;N/A;1,157844079;2104,381967;N/A;N/A;1,878131886;17,93;7,99
OXM;Oxford Industries, Inc.;Consumer Cyclical;95,82;0,026860769;0,181818182;0,119289234;2,573798919;1497,196699;9,796997152;0,268944506;1,135240701;117,94;81,77
PACB;Pacific Biosciences of California Inc;Healthcare;6,08;0;N/A;N/A;0;1626,058833;N/A;0;2,458371974;14,55;5,74
PACK;Ranpak Holdings Corp;Consumer Cyclical;4,33;0;N/A;N/A;0;345,032456;0;N/A;2,145184582;7,86;2,63
PAHC;Phibro Animal Health Corp.;Healthcare;11,33;0,041198913;0;0;0,46678369;230,424713;15,57028944;1,277459468;1,062071462;15,73;9,18
PAR;Par Technology Corp.;Technology;46;0;N/A;N/A;0;1288,986884;N/A;0;2,115343726;49,84;24,76
PARR;Par Pacific Holdings Inc;Energy;39,42;0;N/A;N/A;0;2384,897307;4,551009388;0;0,737122909;40,49;20,3
PATK;Patrick Industries, Inc.;Industrials;106,98;0,017479861;N/A;N/A;1,869995536;2367,932121;15,55189886;0,277447409;1,541608726;113,59;61,69
PAYO;Payoneer Global Inc;N/A;5,07;0;N/A;N/A;0;1834,368938;32,66268296;0;1,423787605;7,05;4,02
PBF;PBF Energy Inc;Energy;52,48;0,016079208;N/A;N/A;0,843836832;6413,115092;2,268763962;0,039523973;0,733973354;56,06;30,78
PBFS;Pioneer Bancorp Inc;Financial Services;8,93;0;N/A;N/A;0;231,980673;0;N/A;0,633159386;11,88;7,81
PBH;Prestige Consumer Healthcare Inc;Healthcare;66,56;0;N/A;N/A;0;3304,656609;N/A;0;0,504169345;69,3;55,96
PBI;Pitney Bowes, Inc.;Industrials;3,97;0,061319561;0;0;0,243438656;700,035007;N/A;N/A;1,627633687;4,52;2,67
PCB;PCB Bancorp.;Financial Services;15,44;0,045368167;0,2;0,24573094;0,700484491;220,16421;6,572262145;0,304558474;1,000731794;18,63;12,01
PCH;PotlatchDeltic Corp;Real Estate;44,31;0,039547711;-0,526315789;0,023836256;1,752359079;3516,61884;53,21437625;2,132083074;0,974272206;52,34;40,5
PCRX;Pacira BioSciences Inc;Healthcare;29,21;0;N/A;N/A;0;1356,445334;194,249654;0;0,62031674;48,6;25,93
PCT;PureCycle Technologies Inc;N/A;4,51;0;N/A;N/A;0;739,907493;0;N/A;2,239528225;11,89;2,38
PCVX;Vaxcyte Inc;N/A;73,91;0;N/A;N/A;0;7032,825414;0;N/A;0,681836135;76,72;34,11
PCYO;Pure Cycle Corp.;Utilities;9,54;0;N/A;N/A;0;229,729859;0;N/A;0,75918139;13,07;8,47
PD;Pagerduty Inc;Technology;23,81;0;N/A;N/A;0;2211,766187;N/A;0;1,692346365;35,33;19,18
PDCO;Patterson Companies Inc.;Healthcare;27,86;0,037329505;0;0;1,020496931;2581,53546;12,90212938;0,492993686;0,685493521;33,65;23,89
PDFS;PDF Solutions Inc.;Technology;32,5;0;N/A;N/A;0;1244,75;460,8478341;0;1,342267123;48,02;26,12
PDLI;PDL Biopharma Inc;Healthcare;2,47;0;N/A;N/A;0,075879;0;0;N/A;;;
PDM;Piedmont Office Realty Trust Inc;Real Estate;6,39;0,078247261;-0,404761905;-0,098557264;0,644540436;790,528773;14,3180608;1,442247564;1,826204459;9,53;4,81
PEB;Pebblebrook Hotel Trust;Real Estate;15,37;0,002599836;0;-0,516893055;0,039959474;1852,113604;N/A;N/A;1,572709033;16,58;11,38
PEBO;Peoples Bancorp, Inc. (Marietta, OH);Financial Services;27,64;0,054185893;N/A;N/A;1,497698092;977,46787;9,260884811;0,437923419;1,030330919;33,92;21,04
PECO;Phillips Edison & Company Inc;N/A;34,47;0,033942559;0;0,016137365;1,11439222;4212,234;73,90791852;2,326497328;0,906813558;37,82;26,87
PEPG;PepGen Inc;N/A;13,01;0;N/A;N/A;0;309,814246;0;N/A;1,418875934;20;3,72
PETQ;PetIQ Inc;Healthcare;17,86;0;N/A;N/A;0;521,293322;40,780202;0;1,121205077;22,98;9,08
PETS;Petmed Express, Inc.;Healthcare;5,36;0,126865672;N/A;N/A;0,886036594;113,347952;N/A;N/A;1,054542764;19,8;5,35
PFBC;Preferred Bank (Los Angeles, CA);Financial Services;68,91;0,033215979;0,272727273;0,184664453;2,288913117;908,85399;6,450805522;0,239175874;1,322525256;76,16;40,07
PFC;Premier Financial Corp;N/A;19,43;0,060886703;0;0,102863131;1,183028643;694,287702;5,966106122;0,364008813;1,484227941;24,1;12,38
PFIS;Peoples Financial Services Corp;Financial Services;40,2;0,039639322;0,025;0,038152103;1,59350074;283,04221;0;N/A;1,152974896;49,99;28,83
PFS;Provident Financial Services Inc;Financial Services;15,15;0,061917994;0;0,008548252;0,938057614;1145,438975;7,63000323;0,46669533;1,479860331;22,59;13,01
PFSI;PennyMac Financial Services Inc.;Financial Services;85,73;0,00929693;0;0,107566343;0,797025831;4280,134719;19,53373671;0,192054417;1,432694122;94,57;53,41
PFSW;PFSWEB Inc;Industrials;7,49;0;N/A;N/A;0;0;0;0;;;
PGC;Peapack-Gladstone Financial Corp.;Financial Services;22,63;0,008799535;0;0;0,199133479;403,233311;6,628420148;0,05944283;1,630011476;38,24;21,45
PGEN;Precigen Inc;Healthcare;1,31;0;N/A;N/A;0;326,084016;N/A;0;2,29074972;1,88;0,805
PGNY;Progyny Inc;Healthcare;40,16;0;N/A;N/A;0;3848,782916;74,05065736;0;1,089789822;44,95;29,44
PGRE;Paramount Group Inc;Real Estate;4,52;0,030973451;-0,548387097;-0,189386917;0,18007349;982,437852;N/A;N/A;1,55643703;5,88;3,75
PGTI;PGT Innovations Inc;Industrials;41,31;0;N/A;N/A;0;2356,731162;20,73218529;0;1,084609349;41,97;20,11
PHAT;Phathom Pharmaceuticals Inc;Healthcare;6,21;0;N/A;N/A;0;355,538143;0;N/A;1,216363905;17,02;5,84
PHR;Phreesia Inc;Healthcare;26,81;0;N/A;N/A;0;1491,572795;N/A;0;2,339602098;39,59;12,05
PI;Impinj Inc;Technology;102,99;0;N/A;N/A;0;2801,090917;N/A;0;1,452539446;144,9;48,39
PIII;P3 Health Partners Inc;N/A;1,07;0;N/A;N/A;0;123,30897;N/A;0;0,522037567;5,56;0,7003
PIPR;Piper Sandler Co`s;Financial Services;180,68;0,020029585;-0,52;0,098560543;3,618945483;3199,764746;0;N/A;1,49313734;193,14;119,41
PJT;PJT Partners Inc;Financial Services;97,59;0,010201762;0;0,379729661;0,995589926;2365,623856;29,03995601;0,326422927;0,801346863;104,16;59,05
PKBK;Parke Bancorp Inc;Financial Services;15,68;0,044577568;0;0,023836256;0,698976264;187,323801;0;N/A;1,291609176;20,54;13,97
PKE;Park Aerospace Corp;Industrials;14,31;0,034503663;-0,875;0,045639553;0,493747417;289,825596;30,47908254;1,061137797;0,683332337;15,96;11,61
PL;Planet Labs PBC;N/A;2,17;0;N/A;N/A;0;537,1401;N/A;0;2,139481885;5;1,99
PLAB;Photronics, Inc.;Technology;31,5;0;N/A;N/A;0;1972,057059;15,71548041;0;1,929513732;34,16;13,86
PLAY;Dave & Buster`s Entertainment Inc;Consumer Cyclical;58,53;0;N/A;N/A;0;2352,3207;18,10243334;0;1,334822284;61,28;31,65
PLBY;PLBY Group Inc;N/A;1,13;0;N/A;N/A;0;83,689819;0;N/A;1,810145766;2,61;0,43
PLCE;Childrens Place Inc;Consumer Cyclical;11,29;0;N/A;N/A;0;140,868999;N/A;0;1,663197677;47,09;8,3
PLL;Piedmont Lithium Inc;Basic Materials;13,17;0;N/A;N/A;0;252,986837;0;N/A;2,412780626;76,78;11,91
PLM;Polymet Mining Corp;Basic Materials;2,1;0;N/A;N/A;0;408,366527;0;N/A;;3,22;0,751
PLMR;Palomar Holdings Inc;Financial Services;59,43;0;N/A;N/A;0;1467,921;20,36940262;0;0,805080007;64,41;46,09
PLOW;Douglas Dynamics Inc;Consumer Cyclical;24,6;0,047282725;0,017241379;0,015993903;1,163155039;565,405539;20,67069568;0,977441209;1,15605903;39,23;22,93
PLPC;Preformed Line Products Co.;Industrials;123,15;0,006468729;0;0;0,796623926;602,630707;8,197830357;0,05437706;0,988231058;183,79;87,69
PLUS;ePlus Inc;Technology;73,96;0;N/A;N/A;0;1993,584848;15,74127179;0;0,955896708;81,45;41,71
PLXS;Plexus Corp.;Technology;93,27;0;N/A;N/A;0;2564,925;20,33734013;0;0,992940199;114,06;83,84
PLYM;Plymouth Industrial Reit Inc;Real Estate;21,74;0,041398344;0,022727273;-0,097119549;0,886797808;983,739;0;N/A;1,179105269;25,31;18,44
PMT;Pennymac Mortgage Investment Trust;Real Estate;13,26;0,12066365;0;-0,031739029;1,533570381;1148,634823;10,52711731;1,322043432;1,278599083;15,49;9,74
PMVP;PMV Pharmaceuticals Inc;N/A;1,52;0;N/A;N/A;0;77,759607;0;N/A;1,756693402;9,72;1,18
PNM;PNM Resources Inc;Utilities;36,28;0,042723264;0,054421769;0,05968001;1,469191055;3114,089229;20,24910253;0,820777126;0,266694667;47,77;34,63
PNT;POINT Biopharma Global Inc;N/A;13,71;0;N/A;N/A;0;0;0;0;;;
PNTG;Pennant Group Inc;Healthcare;15,4;0;N/A;N/A;0;460,868115;36,85765478;0;0,832396404;16,39;10,31
POR;Portland General Electric Co;Utilities;39,88;0,047642929;0,049723757;0,055545892;1,847570898;4032,821252;19,11289693;0,836004931;0,615186151;49,95;37,59
POWI;Power Integrations Inc.;Technology;72,17;0,010592718;0,111111111;0,033037804;0,764476427;4105,46262;63,86942267;0,682568238;1,640336602;98,62;66,55
POWL;Powell Industries, Inc.;Industrials;147,74;0,007071657;0,00952381;0,003816905;1,044766635;1768,110657;22,82964902;0,163756526;0,280653438;153,12;37,89
POWW;AMMO Inc;Consumer Cyclical;2,44;0;N/A;N/A;0;289,532801;0;N/A;1,583508824;3,15;1,57
PPBI;Pacific Premier Bancorp, Inc.;Financial Services;23,5;0,053779972;0;0,084471771;1,263829351;2253,649342;9,536269452;0,50351767;1,974599371;30,42;15,61
PR;Permian Resources Corp;N/A;13,86;0,019374124;N/A;N/A;0,268525363;7055,110173;23,20744657;0,305489605;1,152753298;15,41;8,84
PRA;Proassurance Corporation;Financial Services;12,94;0,003863988;N/A;N/A;0,050000001;659,543298;N/A;N/A;0,755365946;19,95;11,87
PRAA;PRA Group Inc;Financial Services;22,9;0;N/A;N/A;0;898,690921;N/A;0;1,579432633;43,34;11,85
PRAX;Praxis Precision Medicines Inc;N/A;41,29;0;N/A;N/A;0;363,016601;0;N/A;0,55934204;57,68;11,85
PRCH;Porch Group Inc;N/A;2,75;0;N/A;N/A;0;271,905194;N/A;0;2,633088924;3,89;0,495
PRCT;Procept BioRobotics Corp;N/A;48,78;0;N/A;N/A;0;2463,322732;N/A;0;1,171274246;51,18;24,83
PRDO;Perdoceo Education Corporation;Consumer Defensive;17,77;0,012302525;N/A;N/A;0,218615871;1167,489;7,973616812;0,1016818;0,313729314;19,37;11,2
PRDS;Pardes Biosciences Inc;N/A;2,16;0;N/A;N/A;0;0;0;N/A;;;
PRFT;Perficient Inc.;Technology;67,76;0;N/A;N/A;0;2356,124768;23,05022421;0;1,483932546;96,93;51,23
PRG;PROG Holdings Inc;N/A;32,28;0;N/A;N/A;0;1443,634617;9,233470319;0;1,385558382;44,81;21,94
PRGS;Progress Software Corp.;Technology;54,98;0,012615857;0;0,024569138;0,693619817;2412,533726;34,36804601;0,441796062;0,716865797;61,58;48,7
PRIM;Primoris Services Corp;Industrials;36,83;0,001616771;0;0;0,059545671;1965,263937;15,11892679;0,024810696;1,170074743;38,39;22,67
PRK;Park National Corp.;Financial Services;124,9;0,032919305;1,1;0,005814345;4,111621229;2012,948227;14,8756871;0,495376052;1,366685865;137,26;87,74
PRLB;Proto Labs Inc;Industrials;33,52;0;N/A;N/A;0;864,343469;N/A;0;1,535536618;41,87;23,01
PRM;Perimeter Solutions SA;N/A;5,05;0;N/A;N/A;0;771,560705;15,83013346;0;1,568131735;9,01;2,79
PRME;Prime Medicine Inc;N/A;6,62;0;N/A;N/A;0;644,286873;0;N/A;1,987374796;20,37;5,54
PRMW;Primo Water Corporation;Consumer Defensive;14,56;0,023825154;0,565485714;0,064243341;0,346894241;2341,163115;19,84036538;0,473446488;0,810451286;16,1;12,13
PRO;Pros Holdings Inc;Technology;35,73;0;N/A;N/A;0;1652,920822;N/A;0;1,504002137;40,99;23,96
PRPL;Purple Innovation Inc;Consumer Cyclical;1,35;0;N/A;N/A;0;142,185519;N/A;0;1,417746478;4,71;0,5451
PRTA;Prothena Corporation plc;Healthcare;26,49;0;N/A;N/A;0;1421,595095;N/A;0;1,247223073;79,65;24,29
PRTH;Priority Technology Holdings Inc;Technology;3,07;0;N/A;N/A;0;235,538324;0;N/A;1,700169626;5,03;2,62
PRTS;CarParts.com Inc;Consumer Cyclical;2,52;0;N/A;N/A;0;144,89649;N/A;0;1,765979957;7,27;2,45
PRVA;Privia Health Group Inc;N/A;20,37;0;N/A;N/A;0;2404,9714;63,26042034;0;1,312326078;30,15;19,18
PSFE;Paysafe Limited;N/A;13,03;0;N/A;N/A;0;792,078272;0;N/A;2,03762837;24,25;9,25
PSMT;Pricesmart Inc.;Consumer Defensive;79,01;0,011609478;N/A;N/A;0,917264882;2411,051146;21,09369167;0,245915518;0,801671528;83,71;61,82
PSN;Parsons Corp;Industrials;67,45;0;N/A;N/A;0;7074,758801;49,00367662;0;0,494170713;68,55;40,61
PSTL;Postal Realty Trust Inc;Real Estate;14,01;0,068522484;N/A;N/A;0,700408995;304,220005;77,98513327;3,500294825;0,804026432;15,18;12,75
PTCT;PTC Therapeutics Inc;Healthcare;24,15;0;N/A;N/A;0;1822,434952;N/A;0;1,324855358;59,84;17,53
PTEN;Patterson-UTI Energy Inc;Energy;10,33;0,030463105;N/A;N/A;0,31468387;4310,5024;15,15440006;0,257937599;1,169284075;15,96;9,52
PTGX;Protagonist Therapeutics Inc;Healthcare;26,99;0;N/A;N/A;0;1556,732513;0;N/A;0,613393827;30,1;13,72
PTLO;Portillos Inc;N/A;13,15;0;N/A;N/A;0;729,06589;0;N/A;1,090487741;24,41;12,85
PTRA;Proterra Inc;N/A;0,067;0;N/A;N/A;0;0;0;N/A;;;
PTSI;P.A.M. Transportation Services, Inc.;Industrials;17,4;0;N/A;N/A;0;383,171333;9,919266183;0;1,041439064;31,36;15,66
PTVE;Pactiv Evergreen Inc;N/A;14,3;0,027196915;N/A;N/A;0,388915886;2551,914451;N/A;N/A;1,578816775;15,25;6,49
PUBM;PubMatic Inc;N/A;14,96;0;N/A;N/A;0;622,39584;210,2688649;0;1,712893191;20,08;10,92
PUMP;ProPetro Holding Corp;Energy;7,73;0;N/A;N/A;0;852,137444;7,35971675;0;1,235981857;11,37;6,33
PVBC;Provident Bancorp Inc;Financial Services;9,57;0;N/A;N/A;0;169,25234;15,77816169;0;0,972703485;11,52;5,76
PWP;Perella Weinberg Partners;N/A;12,49;0,0220432;N/A;N/A;0,275319562;540,424989;N/A;N/A;1,218382516;13,21;6,56
PWSC;PowerSchool Holdings Inc;N/A;23,29;0;N/A;N/A;0;4703,195619;N/A;0;1,110794561;25,16;16,41
PZZA;Papa John`s International, Inc.;Consumer Cyclical;71,6;0,02467131;0,095238095;0,153758896;1,76646581;2345,319433;29,52018217;0,751687579;0,812688572;93,63;59,06
QCRH;QCR Holding, Inc.;Financial Services;55,09;0,004341301;0;0;0,239162254;921,787035;0;N/A;1,472909183;62,94;34,88
QLYS;Qualys Inc;Technology;169,79;0;N/A;N/A;0;6245,803933;44,82805992;0;1,219865403;206,35;107
QNST;QuinStreet Inc;Communication Services;15,01;0;N/A;N/A;0;823,90648;N/A;0;1,202630412;18,18;6,79
QRTEA;Qurate Retail Inc;Consumer Cyclical;0,8662;0;N/A;N/A;0;379,786961;0;N/A;3,388405507;2,46;0,4
QSI;Quantum-Si Incorporated;N/A;1,55;0;N/A;N/A;0;188,775328;0;N/A;2,899546548;3,9;1,12
QTRX;Quanterix Corp;Healthcare;23,96;0;N/A;N/A;0;906,400714;N/A;0;1,566787742;28,78;10,02
QTWO;Q2 Holdings Inc;Technology;41,7;0;N/A;N/A;0;2445,079709;N/A;0;2,330997602;45;18,91
QUAD;Quad/Graphics Inc;Industrials;5,27;0;N/A;N/A;0;198,950452;0;N/A;1,691068718;6,41;2,68
QUOT;Quotient Technology Inc;Communication Services;3,99;0;N/A;N/A;0;397,923394;N/A;0;0,831249452;4,25;1,71
RAD;Rite Aid Corp.;Healthcare;0,6483;0;N/A;N/A;0;36,756232;N/A;0;1,050322093;7,37;0,3779
RADI;Radius Global Infrastructure Inc;N/A;15;0;N/A;N/A;0;0;0;0;;;
RAMP;LiveRamp Holdings Inc;Technology;36,88;0;N/A;N/A;0;2440,855999;N/A;0;1,255820013;42,66;20,26
RAPT;RAPT Therapeutics Inc;Healthcare;24,99;0;N/A;N/A;0;859,561338;0;N/A;1,386382839;31,45;10,47
RBB;RBB Bancorp;Financial Services;17,31;0,035823419;0;0,098560543;0,620103385;328,808695;6,85389367;0,246072772;2,013074658;19,88;8,07
RBBN;Ribbon Communications Inc;Communication Services;3,07;0;N/A;N/A;0;527,213424;0;N/A;1,489922306;4,84;1,78
RBC;RBC Bearings Inc.;Industrials;264,14;0;N/A;N/A;0;7708,112613;44,17712207;0;1,15414273;288,16;195,18
RBCAA;Republic Bancorp, Inc. (KY);Financial Services;48,07;0,033908883;0,096774194;0,072145026;1,461638298;827,859281;9,146504632;0,321946762;0,955094073;57,54;35,49
